season,eliminator,id,inning,batting_team,bowling_team,runs,extras,deliveries,wickets,dots,singles,doubles,threes,fours,sixers,extra_deliveries,bowled,catches,run_outs
2019,N,1175364,2,Kings XI Punjab,Mumbai Indians,169,8,112,2,33,45,11,0,15,7,7,0,1,0
2019,Y,1175365,1,Kolkata Knight Riders,Delhi Capitals,177,8,120,8,44,43,6,0,17,9,4,2,4,2
2019,Y,1175365,2,Delhi Capitals,Kolkata Knight Riders,181,4,120,6,34,53,6,0,20,6,3,0,5,1
2019,N,1175366,1,Sunrisers Hyderabad,Royal Challengers Bangalore,229,2,120,2,24,47,18,0,17,13,1,0,1,1
2019,N,1175366,2,Royal Challengers Bangalore,Sunrisers Hyderabad,105,8,119,10,62,41,2,0,9,4,4,1,5,3
2019,N,1175367,1,Chennai Super Kings,Rajasthan Royals,168,7,120,5,45,42,10,0,14,8,6,1,4,0
2019,N,1175367,2,Rajasthan Royals,Chennai Super Kings,160,7,120,8,39,50,12,0,10,7,5,0,7,0
2019,N,1175368,1,Kings XI Punjab,Delhi Capitals,157,9,120,9,42,51,4,0,17,5,4,3,4,2
2019,N,1175368,2,Delhi Capitals,Kings XI Punjab,141,11,116,10,45,41,7,0,17,3,5,6,3,1
2019,N,1175369,1,Royal Challengers Bangalore,Rajasthan Royals,153,5,120,4,42,46,8,0,18,3,2,1,2,0
2019,N,1175369,2,Rajasthan Royals,Royal Challengers Bangalore,154,10,119,3,42,42,13,0,17,3,5,1,2,0
2019,N,1175370,1,Mumbai Indians,Chennai Super Kings,164,6,120,5,45,47,4,1,16,6,5,0,5,0
2019,N,1175370,2,Chennai Super Kings,Mumbai Indians,119,14,120,8,61,35,3,0,13,4,7,0,8,0
2019,N,1175371,1,Delhi Capitals,Sunrisers Hyderabad,124,5,120,8,47,50,7,0,9,4,2,2,6,0
2019,N,1175371,2,Sunrisers Hyderabad,Delhi Capitals,120,11,111,5,46,42,5,0,14,2,3,1,4,0
2019,N,1175372,1,Royal Challengers Bangalore,Kolkata Knight Riders,200,5,120,3,31,44,17,0,20,7,4,1,1,0
2019,N,1175372,2,Kolkata Knight Riders,Royal Challengers Bangalore,193,13,115,5,40,40,7,0,15,10,7,1,4,0
2019,N,1178393,1,Chennai Super Kings,Kings XI Punjab,155,5,120,3,37,61,4,0,11,7,5,1,2,0
2019,N,1178393,2,Kings XI Punjab,Chennai Super Kings,134,4,120,5,39,62,8,0,8,3,4,1,4,0
2019,N,1178394,1,Mumbai Indians,Sunrisers Hyderabad,130,6,120,7,57,40,8,0,8,7,4,1,5,1
2019,N,1178394,2,Sunrisers Hyderabad,Mumbai Indians,90,6,106,10,50,36,8,0,8,1,3,3,6,0
2019,N,1178395,1,Royal Challengers Bangalore,Delhi Capitals,144,5,120,8,41,56,7,0,8,7,4,1,6,0
2019,N,1178395,2,Delhi Capitals,Royal Challengers Bangalore,140,12,113,6,48,35,7,0,18,3,7,1,5,0
2019,N,1178396,1,Rajasthan Royals,Kolkata Knight Riders,128,11,120,3,45,46,9,0,13,2,5,1,2,0
2019,N,1178396,2,Kolkata Knight Riders,Rajasthan Royals,129,11,83,2,32,24,1,1,13,8,3,0,2,0
2019,N,1178397,1,Sunrisers Hyderabad,Kings XI Punjab,142,8,120,4,41,45,17,1,12,2,3,0,3,1
2019,N,1178397,2,Kings XI Punjab,Sunrisers Hyderabad,150,1,119,4,39,50,13,0,11,5,0,0,4,0
2019,N,1178398,1,Kolkata Knight Riders,Chennai Super Kings,104,4,120,9,74,25,5,0,10,4,3,1,5,1
2019,N,1178398,2,Chennai Super Kings,Kolkata Knight Riders,103,8,104,3,47,38,8,0,9,2,4,0,3,0
2019,N,1178399,1,Kings XI Punjab,Mumbai Indians,190,7,120,4,41,44,8,0,13,13,5,0,4,0
2019,N,1178399,2,Mumbai Indians,Kings XI Punjab,186,12,120,7,44,43,7,1,15,10,7,1,5,1
2019,N,1178400,1,Rajasthan Royals,Chennai Super Kings,144,7,120,7,41,52,8,0,16,2,2,2,5,0
2019,N,1178400,2,Chennai Super Kings,Rajasthan Royals,146,9,120,6,41,48,13,1,5,8,4,2,3,1
2019,N,1178401,1,Kolkata Knight Riders,Delhi Capitals,173,5,120,7,42,47,5,1,16,8,4,2,5,0
2019,N,1178401,2,Delhi Capitals,Kolkata Knight Riders,177,3,113,3,30,49,9,0,17,7,2,0,3,0
2019,N,1178402,1,Mumbai Indians,Rajasthan Royals,183,4,120,5,34,51,11,0,14,9,3,1,4,0
2019,N,1178402,2,Rajasthan Royals,Mumbai Indians,184,4,117,6,40,40,7,0,19,9,2,2,4,0
2019,N,1178403,1,Kings XI Punjab,Royal Challengers Bangalore,166,7,120,4,43,48,5,0,15,8,5,2,1,0
2019,N,1178403,2,Royal Challengers Bangalore,Kings XI Punjab,173,1,116,2,28,53,12,0,21,2,1,0,2,0
2019,N,1178404,1,Kolkata Knight Riders,Chennai Super Kings,152,9,120,8,46,48,5,0,13,7,5,0,7,1
2019,N,1178404,2,Chennai Super Kings,Kolkata Knight Riders,160,2,118,5,43,44,7,0,21,3,2,4,1,0
2019,N,1178405,1,Delhi Capitals,Sunrisers Hyderabad,146,9,120,7,41,50,4,2,14,4,4,2,5,0
2019,N,1178405,2,Sunrisers Hyderabad,Delhi Capitals,111,5,113,10,47,46,10,0,8,2,4,2,7,0
2019,N,1178406,1,Royal Challengers Bangalore,Mumbai Indians,163,8,120,7,41,48,2,1,12,10,1,0,6,1
2019,N,1178406,2,Mumbai Indians,Royal Challengers Bangalore,166,6,114,5,48,36,5,0,15,10,6,2,2,0
2019,N,1178407,1,Kings XI Punjab,Rajasthan Royals,170,12,121,6,38,48,10,0,9,11,1,1,5,0
2019,N,1178407,2,Rajasthan Royals,Kings XI Punjab,160,10,120,7,32,56,14,2,10,5,6,1,6,0
2019,N,1178408,1,Chennai Super Kings,Sunrisers Hyderabad,125,7,120,5,48,47,8,0,11,3,3,3,2,0
2019,N,1178408,2,Sunrisers Hyderabad,Chennai Super Kings,134,3,101,4,34,41,8,1,14,3,3,0,3,0
2019,N,1178409,1,Mumbai Indians,Delhi Capitals,162,6,120,5,32,64,3,0,14,5,4,2,2,1
2019,N,1178409,2,Delhi Capitals,Mumbai Indians,120,8,120,9,53,42,11,0,8,4,3,5,3,1
2019,N,1178410,1,Royal Challengers Bangalore,Kolkata Knight Riders,207,6,120,4,33,49,7,0,18,12,5,0,4,0
2019,N,1178410,2,Kolkata Knight Riders,Royal Challengers Bangalore,187,16,120,5,58,26,3,1,17,14,8,0,4,1
2019,N,1178411,1,Mumbai Indians,Rajasthan Royals,152,9,120,5,42,46,13,0,11,6,4,2,2,0
2019,N,1178411,2,Rajasthan Royals,Mumbai Indians,156,6,115,5,36,46,8,0,19,3,0,2,2,1
2019,N,1178412,1,Kings XI Punjab,Delhi Capitals,158,5,120,7,42,52,3,0,13,8,2,0,4,0
2019,N,1178412,2,Delhi Capitals,Kings XI Punjab,155,11,118,5,36,53,6,0,18,3,8,1,2,2
2019,N,1178413,1,Kolkata Knight Riders,Sunrisers Hyderabad,154,5,120,8,44,50,6,0,11,8,4,1,6,1
2019,N,1178413,2,Sunrisers Hyderabad,Kolkata Knight Riders,155,6,90,1,19,41,7,2,10,9,4,1,0,0
2019,N,1178414,1,Royal Challengers Bangalore,Chennai Super Kings,157,4,120,7,44,45,9,0,13,7,2,0,7,0
2019,N,1178414,2,Chennai Super Kings,Royal Challengers Bangalore,148,12,120,8,46,44,8,0,10,7,3,2,4,2
2019,N,1178415,1,Rajasthan Royals,Delhi Capitals,186,5,120,6,34,43,15,1,23,3,4,2,3,1
2019,N,1178415,2,Delhi Capitals,Rajasthan Royals,192,1,116,4,31,51,7,1,18,8,1,0,3,0
2019,N,1178416,1,Sunrisers Hyderabad,Chennai Super Kings,171,4,120,3,33,50,17,1,12,6,3,0,2,0
2019,N,1178416,2,Chennai Super Kings,Sunrisers Hyderabad,167,9,119,4,41,45,5,0,16,8,2,0,2,1
2019,N,1178417,1,Royal Challengers Bangalore,Kings XI Punjab,191,11,120,4,35,46,5,1,15,12,5,1,3,0
2019,N,1178417,2,Kings XI Punjab,Royal Challengers Bangalore,181,4,120,7,45,43,4,0,19,9,4,0,7,0
2019,N,1178418,1,Kolkata Knight Riders,Rajasthan Royals,165,10,120,6,51,38,2,0,14,11,3,2,3,1
2019,N,1178418,2,Rajasthan Royals,Kolkata Knight Riders,172,5,116,7,45,38,7,0,18,8,5,3,3,0
2019,N,1178419,1,Mumbai Indians,Chennai Super Kings,151,4,120,4,47,45,6,2,13,6,3,0,4,0
2019,N,1178419,2,Chennai Super Kings,Mumbai Indians,102,7,106,10,47,41,7,0,7,3,6,2,7,0
2019,N,1178420,1,Sunrisers Hyderabad,Rajasthan Royals,151,9,120,8,29,61,11,3,12,1,3,1,6,0
2019,N,1178420,2,Rajasthan Royals,Sunrisers Hyderabad,156,5,115,3,42,36,15,0,15,5,3,0,3,0
2019,N,1178421,1,Delhi Capitals,Royal Challengers Bangalore,182,5,120,5,37,50,5,0,17,9,0,1,4,0
2019,N,1178421,2,Royal Challengers Bangalore,Delhi Capitals,166,5,120,7,34,56,7,0,12,8,2,0,7,0
2019,N,1178422,1,Kolkata Knight Riders,Mumbai Indians,225,7,120,2,36,45,1,1,21,15,6,0,2,0
2019,N,1178422,2,Mumbai Indians,Kolkata Knight Riders,192,6,120,7,41,44,4,0,14,14,0,1,5,0
2019,N,1178423,1,Sunrisers Hyderabad,Kings XI Punjab,192,20,120,6,22,57,15,1,15,7,10,2,4,0
2019,N,1178423,2,Kings XI Punjab,Sunrisers Hyderabad,160,7,120,8,48,43,9,0,11,9,7,2,6,0
2019,N,1178424,1,Royal Challengers Bangalore,Rajasthan Royals,59,3,30,7,8,5,6,0,6,3,1,0,7,0
2019,N,1178424,2,Rajasthan Royals,Royal Challengers Bangalore,39,2,20,1,8,3,0,0,3,4,0,0,1,0
2019,N,1178425,1,Chennai Super Kings,Delhi Capitals,172,7,120,4,43,48,4,0,17,7,5,0,3,0
2019,N,1178425,2,Delhi Capitals,Chennai Super Kings,99,0,98,10,43,37,7,0,9,2,0,2,5,1
2019,Y,1178426,1,Mumbai Indians,Sunrisers Hyderabad,154,8,120,5,43,46,6,0,15,6,2,0,5,0
2019,Y,1178426,2,Sunrisers Hyderabad,Mumbai Indians,159,3,120,6,39,53,6,0,16,5,2,2,4,0
2019,N,1178427,1,Kings XI Punjab,Kolkata Knight Riders,180,3,120,6,36,46,13,0,15,8,1,1,4,1
2019,N,1178427,2,Kolkata Knight Riders,Kings XI Punjab,178,7,108,3,30,42,9,0,16,9,5,0,2,0
2019,N,1178428,1,Rajasthan Royals,Delhi Capitals,106,9,120,9,56,50,3,0,8,3,6,1,6,1
2019,N,1178428,2,Delhi Capitals,Rajasthan Royals,116,5,97,5,38,42,3,0,5,8,1,1,4,0
2019,N,1178429,1,Sunrisers Hyderabad,Royal Challengers Bangalore,171,4,120,7,43,50,2,0,14,9,3,0,7,0
2019,N,1178429,2,Royal Challengers Bangalore,Sunrisers Hyderabad,169,9,116,6,34,55,1,0,16,8,7,0,6,0
2019,N,1178430,1,Chennai Super Kings,Kings XI Punjab,168,2,120,5,34,58,5,0,16,6,1,3,2,0
2019,N,1178430,2,Kings XI Punjab,Chennai Super Kings,159,14,108,4,41,37,3,0,14,10,5,0,4,0
2019,N,1178431,1,Kolkata Knight Riders,Mumbai Indians,123,10,120,7,58,45,3,0,2,10,8,1,6,0
2019,N,1178431,2,Mumbai Indians,Kolkata Knight Riders,131,3,97,1,37,37,4,0,14,5,3,0,1,0
2019,N,1181764,1,Chennai Super Kings,Mumbai Indians,126,5,120,4,49,50,6,0,10,4,4,0,2,0
2019,N,1181764,2,Mumbai Indians,Chennai Super Kings,124,8,111,4,46,38,10,0,15,1,2,2,1,0
2019,N,1181766,1,Sunrisers Hyderabad,Delhi Capitals,152,10,120,8,44,50,6,0,12,6,8,1,6,1
2019,N,1181766,2,Delhi Capitals,Sunrisers Hyderabad,159,6,119,8,51,39,5,0,14,9,5,1,5,0
2019,N,1181767,1,Delhi Capitals,Chennai Super Kings,139,8,120,9,45,50,6,0,13,4,3,3,6,0
2019,N,1181767,2,Chennai Super Kings,Delhi Capitals,140,11,114,4,43,46,4,0,14,5,2,1,3,0
2019,N,1181768,1,Mumbai Indians,Chennai Super Kings,146,3,120,8,51,46,5,0,9,9,3,2,4,1
2019,N,1181768,2,Chennai Super Kings,Mumbai Indians,139,9,120,7,55,36,9,0,11,6,4,2,2,2
2020,N,1216492,1,Mumbai Indians,Chennai Super Kings,157,5,120,9,39,49,12,0,15,4,4,1,8,0
2020,N,1216492,2,Chennai Super Kings,Mumbai Indians,162,4,116,5,36,53,6,1,15,5,4,3,1,0
2020,Y,1216493,1,Delhi Capitals,Kings XI Punjab,148,9,120,8,49,45,4,2,13,6,8,1,5,2
2020,Y,1216493,2,Kings XI Punjab,Delhi Capitals,149,8,120,8,46,42,10,1,12,6,2,2,6,0
2020,N,1216494,1,Kolkata Knight Riders,Royal Challengers Bangalore,81,3,120,8,70,35,5,0,6,2,1,2,5,1
2020,N,1216494,2,Royal Challengers Bangalore,Kolkata Knight Riders,80,5,81,2,38,27,3,1,11,0,3,0,1,1
2020,N,1216495,1,Mumbai Indians,Sunrisers Hyderabad,148,1,120,8,46,50,5,0,10,8,0,3,4,0
2020,N,1216495,2,Sunrisers Hyderabad,Mumbai Indians,143,8,103,0,30,45,9,0,17,2,4,0,0,0
2020,N,1216496,1,Rajasthan Royals,Chennai Super Kings,207,9,120,7,33,56,6,0,9,15,8,1,4,1
2020,N,1216496,2,Chennai Super Kings,Rajasthan Royals,195,5,120,6,34,58,2,0,9,16,4,1,3,0
2020,N,1216497,1,Kolkata Knight Riders,Delhi Capitals,187,7,120,6,42,39,8,0,24,6,5,1,5,0
2020,N,1216497,2,Delhi Capitals,Kolkata Knight Riders,129,6,121,9,48,50,7,1,11,3,4,3,6,0
2020,N,1216498,1,Kings XI Punjab,Sunrisers Hyderabad,119,7,120,7,46,48,14,1,7,2,5,1,4,1
2020,N,1216498,2,Sunrisers Hyderabad,Kings XI Punjab,110,4,119,10,58,44,3,0,12,2,4,1,8,1
2020,N,1216499,1,Royal Challengers Bangalore,Mumbai Indians,161,3,120,6,47,39,10,0,21,3,3,0,5,0
2020,N,1216499,2,Mumbai Indians,Royal Challengers Bangalore,158,8,115,5,46,35,9,1,15,7,6,0,5,0
2020,N,1216500,1,Delhi Capitals,Rajasthan Royals,170,14,121,8,42,48,6,0,10,11,6,0,5,2
2020,N,1216500,2,Rajasthan Royals,Delhi Capitals,128,10,119,10,48,51,3,1,8,6,7,2,8,0
2020,N,1216501,1,Kolkata Knight Riders,Chennai Super Kings,157,10,120,10,36,53,9,0,14,5,6,0,9,1
2020,N,1216501,2,Chennai Super Kings,Kolkata Knight Riders,153,4,120,5,39,53,5,0,18,3,2,2,3,0
2020,N,1216502,1,Royal Challengers Bangalore,Sunrisers Hyderabad,109,11,120,7,47,53,7,0,9,1,4,1,5,0
2020,N,1216502,2,Sunrisers Hyderabad,Royal Challengers Bangalore,115,6,85,5,35,30,4,1,8,7,5,0,4,0
2020,N,1216503,1,Mumbai Indians,Kings XI Punjab,185,6,120,4,40,47,5,0,17,10,5,1,2,1
2020,N,1216503,2,Kings XI Punjab,Mumbai Indians,136,7,120,8,41,51,12,1,10,3,5,4,4,0
2020,N,1216504,1,Kolkata Knight Riders,Rajasthan Royals,163,11,120,6,43,42,11,1,12,8,8,1,4,0
2020,N,1216504,2,Rajasthan Royals,Kolkata Knight Riders,130,7,120,9,51,40,13,0,4,8,1,1,8,0
2020,N,1216505,1,Royal Challengers Bangalore,Delhi Capitals,148,4,120,7,41,50,10,2,12,4,3,1,5,1
2020,N,1216505,2,Delhi Capitals,Royal Challengers Bangalore,148,6,114,4,28,54,13,0,14,2,3,1,3,0
2020,N,1216506,1,Kings XI Punjab,Chennai Super Kings,151,2,120,6,37,57,8,0,12,5,1,4,2,0
2020,N,1216506,2,Chennai Super Kings,Kings XI Punjab,140,14,113,1,36,47,12,1,12,3,3,0,1,0
2020,N,1216507,1,Sunrisers Hyderabad,Rajasthan Royals,155,3,120,4,42,50,13,0,6,9,3,1,2,1
2020,N,1216507,2,Rajasthan Royals,Sunrisers Hyderabad,157,6,119,5,36,54,8,1,12,6,2,2,2,1
2020,N,1216508,1,Mumbai Indians,Kolkata Knight Riders,181,14,120,5,34,50,11,1,13,9,11,0,3,1
2020,N,1216508,2,Kolkata Knight Riders,Mumbai Indians,141,5,120,9,56,39,4,0,13,7,3,2,6,0
2020,N,1216509,1,Chennai Super Kings,Delhi Capitals,175,4,120,4,42,47,8,0,13,10,4,1,3,0
2020,N,1216509,2,Delhi Capitals,Chennai Super Kings,181,4,119,5,31,55,8,0,17,7,3,0,4,0
2020,N,1216510,1,Kings XI Punjab,Royal Challengers Bangalore,195,11,121,3,31,51,9,0,21,7,4,1,2,0
2020,N,1216510,2,Royal Challengers Bangalore,Kings XI Punjab,100,9,102,10,51,30,6,0,10,3,6,6,4,0
2020,N,1216511,1,Mumbai Indians,Rajasthan Royals,179,14,121,4,41,43,7,0,18,8,6,0,4,0
2020,N,1216511,2,Rajasthan Royals,Mumbai Indians,134,2,109,10,45,38,8,0,11,6,1,1,9,0
2020,Y,1216512,1,Kolkata Knight Riders,Sunrisers Hyderabad,160,3,120,5,40,49,8,0,16,5,1,1,4,0
2020,Y,1216512,2,Sunrisers Hyderabad,Kolkata Knight Riders,153,10,120,6,43,37,16,0,18,2,3,2,4,0
2020,N,1216513,1,Kings XI Punjab,Chennai Super Kings,174,4,120,4,35,47,16,1,14,6,3,0,4,0
2020,N,1216513,2,Chennai Super Kings,Kings XI Punjab,170,11,106,0,30,42,8,0,22,4,7,0,0,0
2020,N,1216514,1,Rajasthan Royals,Royal Challengers Bangalore,151,3,120,6,40,57,5,0,9,8,2,1,4,0
2020,N,1216514,2,Royal Challengers Bangalore,Rajasthan Royals,155,3,115,2,35,48,11,1,16,3,1,2,0,0
2020,N,1216515,1,Delhi Capitals,Kolkata Knight Riders,226,2,120,4,23,60,5,0,18,14,2,0,4,0
2020,N,1216515,2,Kolkata Knight Riders,Delhi Capitals,197,13,120,8,35,49,6,1,12,14,7,2,6,0
2020,N,1216516,1,Sunrisers Hyderabad,Chennai Super Kings,156,8,120,5,43,47,9,1,18,2,8,1,3,1
2020,N,1216516,2,Chennai Super Kings,Sunrisers Hyderabad,146,11,120,5,49,39,9,1,14,5,4,2,2,1
2020,Y,1216517,1,Mumbai Indians,Kings XI Punjab,169,7,120,6,46,42,4,0,15,9,1,1,5,0
2020,Y,1216517,2,Kings XI Punjab,Mumbai Indians,172,4,120,6,44,40,14,0,14,8,4,2,3,1
2020,N,1216518,1,Rajasthan Royals,Sunrisers Hyderabad,151,3,120,6,41,47,16,0,12,4,3,2,3,1
2020,N,1216518,2,Sunrisers Hyderabad,Rajasthan Royals,149,7,109,2,44,39,4,0,12,9,5,1,1,0
2020,N,1216519,1,Delhi Capitals,Royal Challengers Bangalore,186,10,120,4,31,51,9,1,18,6,6,1,3,0
2020,N,1216519,2,Royal Challengers Bangalore,Delhi Capitals,126,11,120,9,42,52,9,0,11,2,6,2,7,0
2020,N,1216520,1,Kolkata Knight Riders,Kings XI Punjab,143,6,120,9,55,39,4,0,12,8,3,4,5,0
2020,N,1216520,2,Kings XI Punjab,Kolkata Knight Riders,147,3,113,2,46,39,5,0,14,7,1,1,1,0
2020,N,1216521,1,Chennai Super Kings,Mumbai Indians,102,12,120,9,65,34,7,0,9,3,5,2,6,0
2020,N,1216521,2,Mumbai Indians,Chennai Super Kings,114,2,74,0,28,26,1,0,11,7,0,0,0,0
2020,N,1216522,1,Rajasthan Royals,Royal Challengers Bangalore,167,10,120,6,40,49,10,0,15,5,9,1,5,0
2020,N,1216522,2,Royal Challengers Bangalore,Rajasthan Royals,166,13,118,3,36,49,15,2,5,10,12,0,3,0
2020,N,1216523,1,Kolkata Knight Riders,Kings XI Punjab,155,9,120,6,44,37,16,0,17,3,4,1,2,3
2020,N,1216523,2,Kings XI Punjab,Kolkata Knight Riders,160,2,120,5,32,53,14,1,16,2,0,2,3,0
2020,N,1216524,1,Sunrisers Hyderabad,Delhi Capitals,208,11,120,2,29,39,15,3,25,5,4,0,2,0
2020,N,1216524,2,Delhi Capitals,Sunrisers Hyderabad,122,9,114,10,49,44,4,0,13,3,5,3,7,0
2020,N,1216525,1,Royal Challengers Bangalore,Chennai Super Kings,157,12,120,4,37,53,14,0,8,7,11,1,3,0
2020,N,1216525,2,Chennai Super Kings,Royal Challengers Bangalore,127,5,120,8,48,45,14,0,12,1,5,2,5,1
2020,N,1216526,1,Kolkata Knight Riders,Mumbai Indians,141,7,120,5,52,37,11,0,13,5,5,1,4,0
2020,N,1216526,2,Mumbai Indians,Kolkata Knight Riders,144,5,101,2,40,30,6,0,18,5,0,1,1,0
2020,N,1216527,1,Kings XI Punjab,Rajasthan Royals,213,10,121,2,29,54,5,1,20,11,6,0,2,0
2020,N,1216527,2,Rajasthan Royals,Kings XI Punjab,218,8,117,6,39,35,8,1,14,18,6,1,5,0
2020,N,1216528,1,Chennai Super Kings,Sunrisers Hyderabad,162,5,120,6,44,44,8,0,12,9,2,2,4,0
2020,N,1216528,2,Sunrisers Hyderabad,Chennai Super Kings,141,6,120,8,41,52,11,1,13,2,6,1,3,1
2020,N,1216529,1,Delhi Capitals,Mumbai Indians,157,5,120,4,33,55,14,0,17,1,5,1,2,1
2020,N,1216529,2,Mumbai Indians,Delhi Capitals,162,4,118,5,37,54,6,0,15,6,4,0,5,0
2020,N,1216530,1,Kolkata Knight Riders,Rajasthan Royals,184,7,120,7,45,36,6,0,16,12,2,0,7,0
2020,N,1216530,2,Rajasthan Royals,Kolkata Knight Riders,126,5,120,9,55,40,9,0,11,4,3,1,7,0
2020,N,1216531,1,Royal Challengers Bangalore,Kings XI Punjab,159,12,120,6,30,63,8,0,8,8,5,1,5,0
2020,N,1216531,2,Kings XI Punjab,Royal Challengers Bangalore,165,12,120,2,43,51,3,0,6,14,6,1,0,1
2020,N,1216532,1,Sunrisers Hyderabad,Delhi Capitals,155,7,120,4,29,59,11,2,11,4,3,0,4,0
2020,N,1216532,2,Delhi Capitals,Sunrisers Hyderabad,136,11,120,7,44,50,7,2,9,5,4,2,5,0
2020,N,1216533,1,Chennai Super Kings,Rajasthan Royals,120,5,120,5,48,47,8,1,12,1,2,0,4,1
2020,N,1216533,2,Rajasthan Royals,Chennai Super Kings,119,7,105,3,45,30,12,0,12,2,1,1,2,0
2020,N,1216534,1,Royal Challengers Bangalore,Sunrisers Hyderabad,158,5,120,5,34,56,13,0,13,3,4,2,1,2
2020,N,1216534,2,Sunrisers Hyderabad,Royal Challengers Bangalore,138,15,118,10,45,42,11,0,14,3,4,5,3,2
2020,N,1216535,1,Delhi Capitals,Mumbai Indians,105,5,120,9,60,37,11,0,7,3,2,2,5,1
2020,N,1216535,2,Mumbai Indians,Delhi Capitals,110,1,86,1,32,33,6,1,11,3,1,1,0,0
2020,N,1216536,1,Kolkata Knight Riders,Chennai Super Kings,170,2,120,5,41,46,7,0,20,5,1,1,4,0
2020,N,1216536,2,Chennai Super Kings,Kolkata Knight Riders,169,9,120,4,38,55,5,0,15,7,5,2,2,0
2020,N,1216537,1,Kings XI Punjab,Rajasthan Royals,174,11,120,4,46,46,5,0,9,13,9,1,3,0
2020,N,1216537,2,Rajasthan Royals,Kings XI Punjab,181,5,105,3,30,39,7,0,17,10,3,0,2,1
2020,N,1216538,1,Mumbai Indians,Sunrisers Hyderabad,204,4,120,5,37,47,6,0,15,14,3,1,3,0
2020,N,1216538,2,Sunrisers Hyderabad,Mumbai Indians,159,15,120,7,41,47,11,0,12,7,9,1,6,0
2020,N,1216539,1,Delhi Capitals,Chennai Super Kings,167,8,120,3,34,49,13,0,20,2,3,1,1,0
2020,N,1216539,2,Chennai Super Kings,Delhi Capitals,126,5,120,7,45,51,9,1,12,1,4,1,5,1
2020,N,1216540,1,Royal Challengers Bangalore,Kolkata Knight Riders,185,9,120,2,33,47,17,0,13,8,5,2,0,0
2020,N,1216540,2,Kolkata Knight Riders,Royal Challengers Bangalore,106,6,120,9,49,54,4,0,8,2,3,4,4,1
2020,N,1216541,1,Mumbai Indians,Rajasthan Royals,186,9,120,5,39,50,4,0,14,12,5,2,3,0
2020,N,1216541,2,Rajasthan Royals,Mumbai Indians,185,11,110,2,31,35,12,0,21,7,7,1,1,0
2020,N,1216542,1,Sunrisers Hyderabad,Kings XI Punjab,190,11,120,6,38,42,12,3,15,9,5,1,4,0
2020,N,1216542,2,Kings XI Punjab,Sunrisers Hyderabad,128,4,101,10,42,32,9,0,9,7,2,3,5,2
2020,N,1216543,1,Delhi Capitals,Rajasthan Royals,151,10,120,7,37,56,8,1,11,5,8,1,6,0
2020,N,1216543,2,Rajasthan Royals,Delhi Capitals,143,5,120,8,41,58,2,0,14,4,4,3,3,1
2020,N,1216544,1,Royal Challengers Bangalore,Chennai Super Kings,136,9,120,6,36,64,5,1,11,2,7,1,5,0
2020,N,1216544,2,Chennai Super Kings,Royal Challengers Bangalore,148,2,112,2,40,46,6,0,12,7,1,1,1,0
2020,N,1216545,1,Sunrisers Hyderabad,Kolkata Knight Riders,135,7,120,4,36,57,11,0,8,4,3,1,0,1
2020,N,1216545,2,Kolkata Knight Riders,Sunrisers Hyderabad,138,7,108,3,34,51,3,0,14,4,4,1,2,0
2020,N,1216546,1,Delhi Capitals,Kings XI Punjab,160,4,120,5,34,58,8,0,14,5,3,1,4,0
2020,N,1216546,2,Kings XI Punjab,Delhi Capitals,159,8,114,5,39,46,6,1,14,7,6,1,3,1
2020,Y,1216547,1,Royal Challengers Bangalore,Mumbai Indians,191,10,120,3,36,44,8,1,17,10,3,0,3,0
2020,Y,1216547,2,Mumbai Indians,Royal Challengers Bangalore,196,5,120,5,33,55,9,1,6,16,5,0,5,0
2020,N,1237177,1,Mumbai Indians,Delhi Capitals,196,4,120,5,35,48,8,0,15,12,1,1,4,0
2020,N,1237177,2,Delhi Capitals,Mumbai Indians,137,6,120,8,56,41,4,0,13,6,6,3,5,0
2020,N,1237178,1,Royal Challengers Bangalore,Sunrisers Hyderabad,127,4,120,7,40,58,11,0,10,1,4,1,5,1
2020,N,1237178,2,Sunrisers Hyderabad,Royal Challengers Bangalore,122,10,118,4,49,46,7,0,11,3,5,0,4,0
2020,N,1237180,1,Delhi Capitals,Sunrisers Hyderabad,181,8,120,3,24,61,12,0,15,5,5,2,1,0
2020,N,1237180,2,Sunrisers Hyderabad,Delhi Capitals,166,6,120,8,39,54,5,0,12,9,5,2,6,0
2020,N,1237181,1,Delhi Capitals,Mumbai Indians,152,4,120,7,41,50,9,0,15,4,3,1,5,1
2020,N,1237181,2,Mumbai Indians,Delhi Capitals,153,4,112,5,38,49,3,0,14,7,0,1,3,1
